,city,euclid,network,cognitive,f_segment,f_landmarks,f_isections,f_turns,f_config,f_locations
3365,New York City - Soho,1571.8051620367648,1958.4189999999999,9650.965519933921,254.75820000000022,1106.5886,201.8417606400003,3873.768316704001,3327.9191448047995,-1072.3295022148795
3366,New York City - Soho,1043.798114113863,1085.2579999999998,2834.4800384218565,68.46060000000034,115.3718600000002,38.32653189200005,784.4501951352001,742.612851394656,0.0
3367,New York City - Soho,1102.0359855553252,1334.992,4731.870478284007,258.42873999999983,239.01311099999975,129.36982988060004,1569.44294470448,1200.6238526989273,0.0
3368,New York City - Soho,593.0338421485098,775.646,1336.8951108175002,18.240600000000086,59.54149499999994,0.0,256.0284285,227.43858731750015,0.0
3369,New York City - Soho,1041.7168643349253,1321.2550000000003,3675.2468643072,203.0251999999996,609.71208,85.35969120000027,1331.6111827200002,124.28371038719979,0.0
3370,New York City - Soho,725.3198970534984,972.154,2040.3543869435991,70.07519999999977,312.66876,13.548979599999939,547.3787758399997,124.52867150359975,0.0
3371,New York City - Soho,1127.5262918301705,1478.9140000000004,2527.4980587150003,165.64499999999975,82.22795000000019,34.53573900000015,704.5290755999999,61.64629411499982,0.0
3372,New York City - Soho,340.3632942145128,454.135,793.302899004,0.8480000000000132,0.0,9.099660000000029,92.81653199999994,164.28526163999993,72.11844536400008
3373,New York City - Soho,138.3744165103933,142.224,219.08488861875006,4.42530000000005,3.6662324999999782,0.0,0.0,48.852548062500006,19.916808056250034
3374,New York City - Soho,921.4747491764467,1225.9809999999998,4052.942560204441,431.9300000000003,373.02997500000015,143.38443283500033,1304.5952447010004,574.0219076684402,0.0
3375,New York City - Soho,1514.7883581470626,1975.001999999999,6849.113585167529,790.1653000000015,414.77509499999996,193.34049761600045,2023.9697355696007,2212.873577556097,-761.0126205741699
3376,New York City - Soho,1082.074006793534,1081.049,2602.8353071656,208.70859999999993,419.17121999999995,17.089288200000055,517.8054324600002,359.0117665056,0.0
3377,New York City - Soho,239.74753031279707,338.619,607.369263072,46.10359999999997,0.0,15.388904000000025,80.02230079999998,72.02007071999992,55.21538755200004
3378,New York City - Soho,1266.5480997660313,1591.3749999999998,3452.2086317724725,391.86280000000033,198.3237800000004,88.13508783199995,680.9090003496003,501.6029635908717,0.0
3379,New York City - Soho,961.0635214648373,990.016,2900.719914225751,460.90120000000036,181.36464999999998,16.32281850000004,1154.0232679500007,98.09197777574991,0.0
3380,New York City - Soho,682.4603700737244,753.1230000000002,1412.1175986840003,159.07409999999993,0.0,36.48788400000001,284.60549520000006,178.82711948400015,0.0
3381,New York City - Soho,1351.7508557261656,1594.509,7812.788325081984,141.73729999999978,260.4369449999999,202.86301769200008,3079.3647677688004,2533.877294621184,0.0
3382,New York City - Soho,878.476436765772,908.3280000000001,1017.3791721600002,-2.5416999999999916,0.0,36.23145199999999,0.0,75.36142016000008,0.0
3383,New York City - Soho,1550.079390563577,1939.6330000000003,7167.515635471904,265.4091999999996,385.8823849999999,51.81849169999987,2907.0173843699995,2414.1458005654495,-796.3906261635448
3384,New York City - Soho,1100.276877203599,1486.4170000000001,3358.5169982568755,193.32600000000025,209.96787500000005,56.691326249999975,1362.4815408750005,49.63325613187453,0.0
3385,New York City - Soho,1092.158646531702,1380.116,4464.523335900961,64.70200000000023,108.3613499999999,78.59087511000007,1305.4161800880004,1527.3369307029602,0.0
3386,New York City - Soho,842.9487547686673,975.6899999999999,1787.8714855200005,272.9108000000002,93.64506000000006,0.0,268.4491720000001,177.17645352000022,0.0
3387,New York City - Soho,685.1980636413374,838.37,1550.0834939898,35.881599999999935,65.56886999999995,18.796409400000016,383.44675176,208.0198628298001,0.0
3388,New York City - Soho,1494.4006152576947,1918.0819999999997,6647.378782123173,215.12530000000038,746.6225550000004,145.14342469200028,1512.4866398460008,2109.918862585171,0.0
3389,New York City - Soho,1129.447623947747,1393.7640000000001,3093.52369485,351.77060000000006,480.0220149999998,0.0,0.0,867.9670798500001,0.0
3390,New York City - Soho,602.7048339313524,805.2389999999999,1110.24926136,26.932000000000016,0.0,16.643419999999992,169.76288399999999,91.67195736000008,0.0
3391,New York City - Soho,503.4502782996816,534.8560000000001,2065.0966147854897,189.58299999999986,54.33292499999993,39.25010501999998,572.615421014,674.4591637514898,0.0
3392,New York City - Soho,1570.515115700667,1848.0589999999993,8799.585635428162,568.8249999999998,785.4872999999998,290.77531404,2794.5172912319995,3489.65346742596,-977.7317372697962
3393,New York City - Soho,634.2213951908094,844.3709999999998,2067.5236837499997,49.93500000000017,111.78824999999995,0.0,503.0471249999998,558.38230875,0.0
3394,New York City - Soho,1264.4425710173402,1536.3909999999998,5782.06729512282,507.6142,613.2015600000002,187.59879725600013,1422.4027786279999,1514.8589592388198,0.0
3395,New York City - Soho,546.8046635617917,687.8689999999999,876.0574025280001,0.66700000000003,34.42680000000007,14.459255999999982,73.74220560000003,64.8931409280001,0.0
3396,New York City - Soho,1491.4014788972406,1960.7740000000001,4672.806410895264,123.41119999999978,156.3138899999999,203.43731737200005,1466.3618444232002,762.508159100064,0.0
3397,New York City - Soho,1552.2978126863802,1936.6650000000004,4952.600012587789,386.76839999999993,232.34334000000035,77.18445754799995,2632.9611975480007,236.96650777931973,-550.288890287532
3398,New York City - Soho,1227.1231536524926,1604.6369999999997,4329.160623775216,62.577200000000175,208.40177500000004,75.77488539000024,1365.9736022730006,1011.796161112215,0.0
3399,New York City - Soho,1191.4379714864324,1318.417,1781.702371625,14.968000000000302,100.00387499999988,0.0,143.33888750000006,204.97460912499992,0.0
